fold,precision,recall,threshold
1,0.2884318766066838,1.0,1.0426723798139174e-06
1,0.28858024691358025,1.0,1.0436796034047196e-06
1,0.28872876994338653,1.0,1.0485782224320118e-06
1,0.28887744593202885,1.0,1.0503206781791076e-06
1,0.2890262751159196,1.0,1.0519755129026364e-06
1,0.2891752577319588,1.0,1.0533584075274495e-06
1,0.2893243940175348,1.0,1.056761730525148e-06
1,0.2894736842105263,1.0,1.058675847189046e-06
1,0.28962312854930305,1.0,1.0586796205315628e-06
1,0.2897727272727273,1.0,1.0595306816621348e-06
1,0.289922480620155,1.0,1.0606045761648188e-06
1,0.29007238883143743,1.0,1.0624264807066117e-06
1,0.2902224521469219,1.0,1.0625675849710607e-06
1,0.29037267080745344,1.0,1.0628457222076388e-06
1,0.290523045054376,1.0,1.0649693503034192e-06
1,0.2906735751295337,1.0,1.0651681547162992e-06
1,0.29082426127527217,1.0,1.0701208074611437e-06
1,0.29097510373443985,1.0,1.0719541359784398e-06
1,0.2911261027503892,1.0,1.0726861786988845e-06
1,0.29127725856697817,1.0,1.0727827925166788e-06
1,0.2914285714285714,1.0,1.074913406646694e-06
1,0.2915800415800416,1.0,1.0757554546343456e-06
1,0.2917316692667707,1.0,1.0776568689047285e-06
1,0.2918834547346514,1.0,1.0781338542729186e-06
1,0.2920353982300885,1.0,1.0795529193228627e-06
1,0.2921875,1.0,1.084341012741193e-06
1,0.29233976029181863,1.0,1.086025671929098e-06
1,0.2924921793534932,1.0,1.0862142352910926e-06
1,0.29264475743348983,1.0,1.0864144824341053e-06
1,0.2927974947807933,1.0,1.0866986036453519e-06
1,0.2929503916449086,1.0,1.090469473284783e-06
1,0.29310344827586204,1.0,1.090490095451604e-06
1,0.2932566649242028,1.0,1.0922401422300914e-06
1,0.29341004184100417,1.0,1.0973532244400186e-06
1,0.29356357927786497,1.0,1.0981728438767765e-06
1,0.293717277486911,1.0,1.0998049239821364e-06
1,0.29387113672079623,1.0,1.1032843129421492e-06
1,0.2940251572327044,1.0,1.1055481980184397e-06
1,0.2941793392763503,1.0,1.1149600296304594e-06
1,0.2943336831059811,1.0,1.1165144822466524e-06
1,0.29448818897637796,1.0,1.1175611544115805e-06
1,0.29464285714285715,1.0,1.120452284472366e-06
1,0.2947976878612717,1.0,1.1207355346317674e-06
1,0.2949526813880126,1.0,1.1220977452168673e-06
1,0.2951078379800105,1.0,1.1266269347329366e-06
1,0.29526315789473684,1.0,1.1298277141184907e-06
1,0.29541864139020535,1.0,1.1342946524503189e-06
1,0.29557428872497366,1.0,1.1357112263694028e-06
1,0.29573010015814444,1.0,1.1374988987361023e-06
1,0.2958860759493671,1.0,1.1385866913814512e-06
1,0.29604221635883904,1.0,1.1413783680240052e-06
1,0.2961985216473073,1.0,1.142528297779222e-06
1,0.29635499207606975,1.0,1.1440003991843485e-06
1,0.29651162790697677,1.0,1.1491699147969253e-06
1,0.2966684294024326,1.0,1.1545387276767057e-06
1,0.2968253968253968,1.0,1.15770560498327e-06
1,0.29698253043938594,1.0,1.1582250619320058e-06
1,0.2971398305084746,1.0,1.1601595170748774e-06
1,0.2972972972972973,1.0,1.163291259707961e-06
1,0.29745493107104987,1.0,1.164561950471264e-06
1,0.2976127320954907,1.0,1.1703246810315328e-06
1,0.29777070063694266,1.0,1.1705961314091139e-06
1,0.2979288369622942,1.0,1.1729885368271568e-06
1,0.29808714133900105,1.0,1.1790829543488383e-06
1,0.2982456140350877,1.0,1.1800874719165948e-06
1,0.29840425531914894,1.0,1.1876684274905121e-06
1,0.2985630654603513,1.0,1.1912008133457807e-06
1,0.2987220447284345,1.0,1.193444200143139e-06
1,0.2988811933937134,1.0,1.1958842965170055e-06
1,0.2990405117270789,1.0,1.2019116585749376e-06
1,0.2992,1.0,1.2022590969174923e-06
1,0.29935965848452506,1.0,1.2044169083278464e-06
1,0.2995194874532835,1.0,1.2052328090018936e-06
1,0.29967948717948717,1.0,1.2056325927333433e-06
1,0.2998396579369321,1.0,1.2089244463381124e-06
1,0.3,1.0,1.209437457049858e-06
1,0.3001605136436597,1.0,1.211839407794304e-06
1,0.30032119914346894,1.0,1.2134284792893161e-06
1,0.30048205677557577,1.0,1.214641723226512e-06
1,0.30064308681672025,1.0,1.2155990901460422e-06
1,0.30080428954423594,1.0,1.2159875139718778e-06
1,0.3009656652360515,1.0,1.2162384703218565e-06
1,0.30112721417069244,1.0,1.2181298653137582e-06
1,0.3012889366272825,1.0,1.221063595816722e-06
1,0.3014508328855454,1.0,1.2227566157746178e-06
1,0.3016129032258065,1.0,1.2229064055910586e-06
1,0.30177514792899407,1.0,1.2236060633543142e-06
1,0.30193756727664156,1.0,1.223932168942078e-06
1,0.30210016155088854,1.0,1.22571918759762e-06
1,0.30226293103448276,1.0,1.2266686685027489e-06
1,0.3024258760107817,1.0,1.2286875683989373e-06
1,0.30258899676375406,1.0,1.2293478049789956e-06
1,0.30275229357798167,1.0,1.22940005520122e-06
1,0.3029157667386609,1.0,1.2307395143972956e-06
1,0.30307941653160453,1.0,1.2320563503103267e-06
1,0.30324324324324325,1.0,1.2379576854801078e-06
1,0.3034072471606274,1.0,1.2388502270635034e-06
1,0.30357142857142855,1.0,1.2432251088586314e-06
1,0.3037357877639415,1.0,1.2445251352606087e-06
1,0.3039003250270856,1.0,1.2468819275057554e-06
1,0.3040650406504065,1.0,1.2475671185565746e-06
1,0.30422993492407807,1.0,1.2479606705733234e-06
1,0.30439500813890397,1.0,1.2505547197970452e-06
1,0.30456026058631924,1.0,1.2511291617994962e-06
1,0.30472569255839216,1.0,1.2564901613973634e-06
1,0.3048913043478261,1.0,1.258572681829515e-06
1,0.30505709624796085,1.0,1.2615932386761173e-06
1,0.30522306855277476,1.0,1.2619111786945834e-06
1,0.30538922155688625,1.0,1.2621401265919564e-06
1,0.3055555555555556,1.0,1.2636002638686353e-06
1,0.30572207084468667,1.0,1.2642338620535932e-06
1,0.3058887677208288,1.0,1.2663325096086128e-06
1,0.3060556464811784,1.0,1.2680368500714365e-06
1,0.30622270742358076,1.0,1.2694697151358213e-06
1,0.3063899508465319,1.0,1.2730446677035206e-06
1,0.30655737704918035,1.0,1.2759002706510815e-06
1,0.3067249863313286,1.0,1.2759574800346221e-06
1,0.3068927789934354,1.0,1.2791421771625466e-06
1,0.3070607553366174,1.0,1.2837769395419742e-06
1,0.3072289156626506,1.0,1.2864836527508738e-06
1,0.30739726027397263,1.0,1.2894517200723966e-06
1,0.30756578947368424,1.0,1.2914189314020895e-06
1,0.30773450356555127,1.0,1.2934210085119102e-06
1,0.3079034028540066,1.0,1.2938027246632727e-06
1,0.30807248764415157,1.0,1.2950532216283207e-06
1,0.30824175824175826,1.0,1.297878070146467e-06
1,0.308411214953271,1.0,1.2980252286931494e-06
1,0.3085808580858086,1.0,1.3010102974060611e-06
1,0.30875068794716565,1.0,1.3022887964602527e-06
1,0.30892070484581496,1.0,1.3055740646646905e-06
1,0.3090909090909091,1.0,1.3092541587464974e-06
1,0.3092613009922823,1.0,1.3121400403443037e-06
1,0.3094318808604523,1.0,1.3121761072792966e-06
1,0.30960264900662254,1.0,1.3155546139742003e-06
1,0.3097736057426836,1.0,1.3176707837439479e-06
1,0.30994475138121547,1.0,1.3188530957559426e-06
1,0.3101160862354892,1.0,1.3228283105851795e-06
1,0.310287610619469,1.0,1.32406136899455e-06
1,0.3104593248478141,1.0,1.327513676266082e-06
1,0.3106312292358804,1.0,1.3290869806606183e-06
1,0.310803324099723,1.0,1.3340719198545522e-06
1,0.31097560975609756,1.0,1.3382069504194966e-06
1,0.31114808652246256,1.0,1.3400942687376404e-06
1,0.3113207547169811,1.0,1.3410558903587513e-06
1,0.31149361465852304,1.0,1.341395136156646e-06
1,0.31166666666666665,1.0,1.3432257327003072e-06
1,0.31183991106170095,1.0,1.3461336132568892e-06
1,0.3120133481646274,1.0,1.3463574896029909e-06
1,0.3121869782971619,1.0,1.3472425605300605e-06
1,0.3123608017817372,1.0,1.3509287257878808e-06
1,0.3125348189415042,1.0,1.3553815761665922e-06
1,0.31270903010033446,1.0,1.3578006720383327e-06
1,0.3128834355828221,1.0,1.3594727598260397e-06
1,0.3130580357142857,1.0,1.3614769406044546e-06
1,0.3132328308207705,1.0,1.361887259822877e-06
1,0.31340782122905025,1.0,1.3646051165133966e-06
1,0.3135830072666294,1.0,1.3688041061446595e-06
1,0.313758389261745,1.0,1.3736414537516657e-06
1,0.3139339675433688,1.0,1.3767252328282696e-06
1,0.3141097424412094,1.0,1.380192992399878e-06
1,0.3142857142857143,1.0,1.3806632563153333e-06
1,0.31446188340807174,1.0,1.3871241615569728e-06
1,0.3146382501402131,1.0,1.3898051637455955e-06
1,0.3148148148148148,1.0,1.3920400779729808e-06
1,0.3149915777653004,1.0,1.3923127543316633e-06
1,0.3151685393258427,1.0,1.3931022172970197e-06
1,0.31534569983136596,1.0,1.3959964805313906e-06
1,0.3155230596175478,1.0,1.4048352332168077e-06
1,0.3157006190208216,1.0,1.4053120939759e-06
1,0.3158783783783784,1.0,1.406126375359402e-06
1,0.316056338028169,1.0,1.406387108143278e-06
1,0.31623449830890643,1.0,1.4123902560501355e-06
1,0.3164128595600677,1.0,1.4136066576703629e-06
1,0.31659142212189617,1.0,1.4186212866225527e-06
1,0.3167701863354037,1.0,1.4190253360221564e-06
1,0.3169491525423729,1.0,1.420125539438412e-06
1,0.31712832108535893,1.0,1.4223897637976644e-06
1,0.3173076923076923,1.0,1.4308734437363211e-06
1,0.3174872665534805,1.0,1.4353969474611466e-06
1,0.31766704416761044,1.0,1.4367702529752066e-06
1,0.3178470254957507,1.0,1.4384087982626378e-06
1,0.31802721088435376,1.0,1.4389056431853034e-06
1,0.31820760068065795,1.0,1.4435631763707104e-06
1,0.31838819523269013,1.0,1.4450660151437006e-06
1,0.3185689948892675,1.0,1.4530920150520267e-06
1,0.31875,1.0,1.4580582318895388e-06
1,0.3189312109152928,1.0,1.4588684985610206e-06
1,0.3191126279863481,1.0,1.4615978726752494e-06
1,0.3192942515651679,1.0,1.4636308099981793e-06
1,0.3194760820045558,1.0,1.4638225545467663e-06
1,0.31965811965811963,1.0,1.4657226616155924e-06
1,0.3198403648802737,1.0,1.47235936705851e-06
1,0.3200228180262407,1.0,1.472961315860768e-06
1,0.3202054794520548,1.0,1.4729966071793645e-06
1,0.32038834951456313,1.0,1.4733305924248776e-06
1,0.32057142857142856,1.0,1.4751659317499673e-06
1,0.32075471698113206,1.0,1.4796909960377734e-06
1,0.3209382151029748,1.0,1.4848661793280093e-06
1,0.3211219232970807,1.0,1.4895866293300915e-06
1,0.32130584192439865,1.0,1.4910777980624244e-06
1,0.3214899713467049,1.0,1.4932235555381687e-06
1,0.3216743119266055,1.0,1.4935157891784472e-06
1,0.3218588640275387,1.0,1.4953139822867603e-06
1,0.3220436280137773,1.0,1.4955058585616085e-06
1,0.32222860425043076,1.0,1.4981317133316014e-06
1,0.32241379310344825,1.0,1.5027562676823917e-06
1,0.32259919493962047,1.0,1.5033683244885927e-06
1,0.3227848101265823,1.0,1.5051781399076329e-06
1,0.3229706390328152,1.0,1.5059341438707678e-06
1,0.32315668202764974,1.0,1.5096476515874333e-06
1,0.323342939481268,1.0,1.5102077524368768e-06
1,0.3235294117647059,1.0,1.518134196974277e-06
1,0.3237160992498557,1.0,1.5214815355026232e-06
1,0.32390300230946883,1.0,1.522439609290369e-06
1,0.3240901213171577,1.0,1.5240980863910647e-06
1,0.3242774566473988,1.0,1.5245245508364936e-06
1,0.324465008675535,1.0,1.5247176190264751e-06
1,0.3246527777777778,1.0,1.5261129316199897e-06
1,0.3248407643312102,1.0,1.5346964883479695e-06
1,0.3250289687137891,1.0,1.5348913158595985e-06
1,0.32521739130434785,1.0,1.5423149884656136e-06
1,0.3254060324825986,1.0,1.5431465318481595e-06
1,0.3255948926291352,1.0,1.5477155212158645e-06
1,0.32578397212543553,1.0,1.5484098547648562e-06
1,0.32597327135386406,1.0,1.548727071539451e-06
1,0.3261627906976744,1.0,1.549254813465108e-06
1,0.3263525305410122,1.0,1.5495231086273597e-06
1,0.3265424912689173,1.0,1.5510599442694855e-06
1,0.32673267326732675,1.0,1.5567115234838697e-06
1,0.3269230769230769,1.0,1.5653115163336928e-06
1,0.3271137026239067,1.0,1.5742544450342313e-06
1,0.32730455075845977,1.0,1.574500377621788e-06
1,0.3274956217162872,1.0,1.5755909252105108e-06
1,0.3276869158878505,1.0,1.577946748318015e-06
1,0.3278784336645237,1.0,1.5794775523428823e-06
1,0.3280701754385965,1.0,1.5855358143001095e-06
1,0.32826214160327677,1.0,1.5857912918550192e-06
1,0.3284543325526932,1.0,1.5922882595050382e-06
1,0.3286467486818981,1.0,1.597631287386154e-06
1,0.3288393903868699,1.0,1.5978440567050267e-06
1,0.32903225806451614,1.0,1.5987347201075973e-06
1,0.32922535211267606,1.0,1.6029600688806025e-06
1,0.32941867293012334,1.0,1.6033302095984035e-06
1,0.3296122209165687,1.0,1.6051208768004184e-06
1,0.3298059964726631,1.0,1.6117302791714378e-06
1,0.33,1.0,1.6144698852767516e-06
1,0.3301942319011183,1.0,1.6146216212168791e-06
1,0.3303886925795053,1.0,1.614768077510509e-06
1,0.3305833824395993,1.0,1.6148457697840794e-06
1,0.33077830188679247,1.0,1.6171855332647205e-06
1,0.3309734513274336,1.0,1.617528945273816e-06
1,0.33116883116883117,1.0,1.6231163861711467e-06
1,0.3313644418192558,1.0,1.6254311001669547e-06
1,0.33156028368794327,1.0,1.6370243382280532e-06
1,0.33175635718509755,1.0,1.637037977976433e-06
1,0.3319526627218935,1.0,1.6459430083287226e-06
1,0.3321492007104796,1.0,1.646526348780439e-06
1,0.33234597156398105,1.0,1.6491082565010682e-06
1,0.33254297569650265,1.0,1.6491169630263193e-06
1,0.33274021352313166,1.0,1.6525429950738694e-06
1,0.3329376854599407,1.0,1.6538018338879316e-06
1,0.3331353919239905,1.0,1.6618096707674606e-06
1,0.3333333333333333,1.0,1.6623714067812797e-06
1,0.3335315101070155,1.0,1.6646455759856507e-06
1,0.33372992266508034,1.0,1.6647262902527491e-06
1,0.3339285714285714,1.0,1.6670804982029443e-06
1,0.33412745681953543,1.0,1.6674668773041286e-06
1,0.33432657926102505,1.0,1.6733621714363014e-06
1,0.334525939177102,1.0,1.6739455728698504e-06
1,0.3347255369928401,1.0,1.6746362245142641e-06
1,0.33492537313432835,1.0,1.6781999858262388e-06
1,0.33512544802867383,1.0,1.6800334707578534e-06
1,0.3353257621040048,1.0,1.6802927251462822e-06
1,0.3355263157894737,1.0,1.6878645900471197e-06
1,0.3357271095152603,1.0,1.691010206275793e-06
1,0.33592814371257484,1.0,1.6910216161373623e-06
1,0.3361294188136609,1.0,1.6996679598693492e-06
1,0.3363309352517986,1.0,1.7041801545074468e-06
1,0.33653269346130776,1.0,1.708682421573049e-06
1,0.336734693877551,1.0,1.7150804881910115e-06
1,0.33693693693693694,1.0,1.7274682408467665e-06
1,0.3371394230769231,1.0,1.7287635493609742e-06
1,0.33734215273601925,1.0,1.7307752768807702e-06
1,0.33754512635379064,1.0,1.731492519436365e-06
1,0.33774834437086093,1.0,1.7316160906773447e-06
1,0.33795180722891566,1.0,1.736290813101665e-06
1,0.33815551537070526,1.0,1.7387803537490081e-06
1,0.3383594692400482,1.0,1.739521106882508e-06
1,0.3385636692818346,1.0,1.7611160127240188e-06
1,0.338768115942029,1.0,1.7641469528476562e-06
1,0.33897280966767374,1.0,1.764799127136141e-06
1,0.3391777509068924,1.0,1.7684263024764946e-06
1,0.3393829401088929,1.0,1.774530517351296e-06
1,0.33958837772397094,1.0,1.7797958127388196e-06
1,0.33979406420351305,1.0,1.7813958932133615e-06
1,0.34,1.0,1.7839061368801867e-06
1,0.3402061855670103,1.0,1.7941937005071293e-06
1,0.3404126213592233,1.0,1.7983284073291348e-06
1,0.3406193078324226,1.0,1.7986516097879877e-06
1,0.3408262454434994,1.0,1.8012519590538043e-06
1,0.34103343465045594,1.0,1.8078757951515412e-06
1,0.34124087591240876,1.0,1.8081561879365632e-06
1,0.3414485696895922,1.0,1.8103479960508574e-06
1,0.34165651644336176,1.0,1.8163501061819481e-06
1,0.34186471663619744,1.0,1.818698281732029e-06
1,0.34207317073170734,1.0,1.8225360787267656e-06
1,0.3422818791946309,1.0,1.823528459473478e-06
1,0.3424908424908425,1.0,1.8275018834059569e-06
1,0.3427000610873549,1.0,1.829753465417501e-06
1,0.3429095354523227,1.0,1.831397402063454e-06
1,0.3431192660550459,1.0,1.8336321709168904e-06
1,0.3433292533659731,1.0,1.8388461262770119e-06
1,0.34353949785670546,1.0,1.8459554904600713e-06
1,0.34375,1.0,1.8461865641187616e-06
1,0.3439607602697731,1.0,1.8522204046521558e-06
1,0.3441717791411043,1.0,1.853094382101298e-06
1,0.3443830570902394,1.0,1.8568238955000155e-06
1,0.34459459459459457,1.0,1.8574213240832649e-06
1,0.34480639213275965,1.0,1.8718036195100937e-06
1,0.34501845018450183,1.0,1.8748607117957872e-06
1,0.34523076923076923,1.0,1.8915782433477625e-06
1,0.34544334975369456,1.0,1.9036500985216168e-06
1,0.3456561922365989,1.0,1.9097021857862273e-06
1,0.34586929716399506,1.0,1.912835422017382e-06
1,0.34608266502159163,1.0,1.9207586800907057e-06
1,0.34629629629629627,1.0,1.922603006603879e-06
1,0.34651019147621986,1.0,1.9226699669996377e-06
1,0.34672435105067984,1.0,1.922963232729344e-06
1,0.3469387755102041,1.0,1.9242120853420436e-06
1,0.34715346534653463,1.0,1.9344503179688883e-06
1,0.3473684210526316,1.0,1.9437521797328772e-06
1,0.3475836431226766,1.0,1.9482132797632676e-06
1,0.34779913205207685,1.0,1.953655991922308e-06
1,0.34801488833746896,1.0,1.9554046264773505e-06
1,0.34823091247672255,1.0,1.9563885678085926e-06
1,0.3484472049689441,1.0,1.9633937229574687e-06
1,0.34866376631448104,1.0,1.9701124767749267e-06
1,0.34888059701492535,1.0,1.979811823687926e-06
1,0.3490976975731176,1.0,1.9817941208622568e-06
1,0.3493150684931507,1.0,1.992475323646217e-06
1,0.34953271028037386,1.0,1.9935053183159823e-06
1,0.3497506234413965,1.0,1.998238700624028e-06
1,0.34996880848409234,1.0,2.0046024825144515e-06
1,0.350187265917603,1.0,2.005593868171626e-06
1,0.3504059962523423,1.0,2.0082302851708404e-06
1,0.350625,1.0,2.0103858667401256e-06
1,0.350844277673546,1.0,2.016029483280134e-06
1,0.35106382978723405,1.0,2.027332509292349e-06
1,0.3512836568566061,1.0,2.0308943028098395e-06
1,0.35150375939849626,1.0,2.0371349973053204e-06
1,0.35172413793103446,1.0,2.0448428061500925e-06
1,0.35194479297365117,1.0,2.044927772233241e-06
1,0.352165725047081,1.0,2.04651110270302e-06
1,0.35238693467336685,1.0,2.0535306656414535e-06
1,0.35260842237586426,1.0,2.053842334575439e-06
1,0.35283018867924526,1.0,2.05847402361338e-06
1,0.3530522341095028,1.0,2.060123234854215e-06
1,0.3532745591939547,1.0,2.063301298192632e-06
1,0.3534971644612476,1.0,2.0639229605507935e-06
1,0.3537200504413619,1.0,2.0655067679871682e-06
1,0.35394321766561515,1.0,2.0673104530228167e-06
1,0.3541666666666667,1.0,2.0691802180016395e-06
1,0.3543903979785218,1.0,2.0744034045234923e-06
1,0.35461441213653605,1.0,2.083114473756961e-06
1,0.3548387096774194,1.0,2.0971640172818128e-06
1,0.3550632911392405,1.0,2.110584424432606e-06
1,0.3552881570614313,1.0,2.1118950001661567e-06
1,0.35551330798479086,1.0,2.1183398065016903e-06
1,0.3557387444514902,1.0,2.1184608697306167e-06
1,0.35596446700507617,1.0,2.1416896289111455e-06
1,0.35619047619047617,1.0,2.142533756817275e-06
1,0.35641677255400256,1.0,2.145240374380255e-06
1,0.35664335664335667,1.0,2.1474866328627585e-06
1,0.3568702290076336,1.0,2.1504225761998163e-06
1,0.35709739019732656,1.0,2.15895579735508e-06
1,0.3573248407643312,1.0,2.159052570506429e-06
1,0.3575525812619503,1.0,2.170270833086761e-06
1,0.35778061224489793,1.0,2.1796514238103155e-06
1,0.3580089342693044,1.0,2.179731426069883e-06
1,0.35823754789272033,1.0,2.1847948268673705e-06
1,0.3584664536741214,1.0,2.1880403300066946e-06
1,0.358695652173913,1.0,2.1942885989042266e-06
1,0.35892514395393477,1.0,2.2006581663860776e-06
1,0.3591549295774648,1.0,2.205392717531053e-06
1,0.35938500960922487,1.0,2.2245464440831146e-06
1,0.3596153846153846,1.0,2.2261567493878116e-06
1,0.3598460551635664,1.0,2.2264994394711155e-06
1,0.3600770218228498,1.0,2.2284366254234223e-06
1,0.3603082851637765,1.0,2.229108251890525e-06
1,0.36053984575835474,1.0,2.231536973162922e-06
1,0.3607717041800643,1.0,2.2423051205087306e-06
1,0.361003861003861,1.0,2.244807138891406e-06
1,0.36123631680618157,1.0,2.277417671776448e-06
1,0.36146907216494845,1.0,2.2839223412923783e-06
1,0.3617021276595745,1.0,2.309274540687012e-06
1,0.36193548387096774,1.0,2.31752771935348e-06
1,0.3621691413815365,1.0,2.3277267230409174e-06
1,0.3624031007751938,1.0,2.3289511843977828e-06
1,0.3626373626373626,1.0,2.354293254283534e-06
1,0.3628719275549806,1.0,2.3555986347486105e-06
1,0.36310679611650487,1.0,2.3635006200467757e-06
1,0.3633419689119171,1.0,2.3655277411098515e-06
1,0.36357744653272844,1.0,2.3683693389989314e-06
1,0.3638132295719844,1.0,2.3726239440965016e-06
1,0.36404931862427,1.0,2.376318895916275e-06
1,0.36428571428571427,1.0,2.3782085369234273e-06
1,0.3645224171539961,1.0,2.382159882037111e-06
1,0.3647594278283485,1.0,2.3830731449459877e-06
1,0.3649967469095641,1.0,2.3844322786693013e-06
1,0.365234375,1.0,2.3893821113974892e-06
1,0.36547231270358305,1.0,2.3900474056706416e-06
1,0.36571056062581486,1.0,2.3906720048076666e-06
1,0.3659491193737769,1.0,2.3927087891277694e-06
1,0.3661879895561358,1.0,2.402093521828084e-06
1,0.36642717178314826,1.0,2.4044039084942636e-06
1,0.36666666666666664,1.0,2.405322069549875e-06
1,0.3669064748201439,1.0,2.4084933507968777e-06
1,0.36714659685863876,1.0,2.4151218518406774e-06
1,0.36738703339882123,1.0,2.415510701157972e-06
1,0.3676277850589777,1.0,2.4416286472941647e-06
1,0.3678688524590164,1.0,2.4469613472784355e-06
1,0.36811023622047245,1.0,2.4592560167423494e-06
1,0.36835193696651347,1.0,2.4658497853980257e-06
1,0.36859395532194483,1.0,2.4730994377119977e-06
1,0.368836291913215,1.0,2.475349667793195e-06
1,0.36907894736842106,1.0,2.485848145725452e-06
1,0.36932192231731403,1.0,2.493979588450555e-06
1,0.3695652173913043,1.0,2.496460432933587e-06
1,0.36980883322346736,1.0,2.5018953920200013e-06
1,0.37005277044854884,1.0,2.503795619044405e-06
1,0.3702970297029703,1.0,2.5149826990007425e-06
1,0.3705416116248349,1.0,2.5150887290990384e-06
1,0.3707865168539326,1.0,2.5296272218281673e-06
1,0.37103174603174605,1.0,2.5382784317987585e-06
1,0.37127729980145596,1.0,2.5409817090190887e-06
1,0.371523178807947,1.0,2.5435438992185163e-06
1,0.3717693836978131,1.0,2.5513113665518123e-06
1,0.3720159151193634,1.0,2.551750056836134e-06
1,0.3722627737226277,1.0,2.556978816511039e-06
1,0.37250996015936255,1.0,2.5659663316227166e-06
1,0.37275747508305646,1.0,2.570379426041027e-06
1,0.37300531914893614,1.0,2.590154229547594e-06
1,0.37325349301397204,1.0,2.602599075557865e-06
1,0.37350199733688416,1.0,2.603735492276432e-06
1,0.3737508327781479,1.0,2.6094545626993908e-06
1,0.374,1.0,2.615151979590731e-06
1,0.3742494996664443,1.0,2.6171001123049012e-06
1,0.37449933244325767,1.0,2.636867972070842e-06
1,0.374749498997996,1.0,2.643318680345175e-06
1,0.375,1.0,2.6446548725635167e-06
1,0.37525083612040133,1.0,2.644682507298264e-06
1,0.3755020080321285,1.0,2.6639605507274637e-06
1,0.37575351640991295,1.0,2.665854088879908e-06
1,0.3760053619302949,1.0,2.6723052253005303e-06
1,0.3762575452716298,1.0,2.690127668372141e-06
1,0.37651006711409396,1.0,2.70535427091383e-06
1,0.3767629281396911,1.0,2.719163872032631e-06
1,0.37701612903225806,1.0,2.732672328041501e-06
1,0.3772696704774714,1.0,2.7333477145756273e-06
1,0.3775235531628533,1.0,2.7513490044705066e-06
1,0.37777777777777777,1.0,2.754896243878734e-06
1,0.3780323450134771,1.0,2.7568083442091636e-06
1,0.3782872555630479,1.0,2.77068284886858e-06
1,0.3785425101214575,1.0,2.7795423463466435e-06
1,0.3787981093855503,1.0,2.783132824621959e-06
1,0.37905405405405407,1.0,2.7897834587540464e-06
1,0.3793103448275862,1.0,2.7910091389840832e-06
1,0.3795669824086603,1.0,2.794237225654961e-06
1,0.3798239675016926,1.0,2.7944382084554564e-06
1,0.3800813008130081,1.0,2.795766549760185e-06
1,0.38033898305084746,1.0,2.7976541644223646e-06
1,0.3805970149253731,1.0,2.808609499010486e-06
1,0.38085539714867617,1.0,2.81239587955599e-06
1,0.3811141304347826,1.0,2.827728019845748e-06
1,0.3813732154996601,1.0,2.8423164472710932e-06
1,0.3816326530612245,1.0,2.8464184441100164e-06
1,0.3818924438393465,1.0,2.8498738510979633e-06
1,0.3821525885558583,1.0,2.85694543634503e-06
1,0.3824130879345603,1.0,2.8712720881233e-06
1,0.38267394270122784,1.0,2.8735088696455903e-06
1,0.38293515358361774,1.0,2.8770334277291175e-06
1,0.3831967213114754,1.0,2.888720342930631e-06
1,0.38345864661654133,1.0,2.8890603256087943e-06
1,0.38372093023255816,1.0,2.896198786562241e-06
1,0.3839835728952772,1.0,2.9021788988141205e-06
1,0.38424657534246576,1.0,2.9031085958989143e-06
1,0.3845099383139136,1.0,2.908553489402355e-06
1,0.38477366255144035,1.0,2.915227908153257e-06
1,0.38503774879890185,1.0,2.9253513844316237e-06
1,0.3853021978021978,1.0,2.9257707427145243e-06
1,0.38556701030927837,1.0,2.9320714007722326e-06
1,0.3858321870701513,1.0,2.9400818285341836e-06
1,0.3860977288368892,1.0,2.9495886396506014e-06
1,0.38636363636363635,1.0,2.953394457035657e-06
1,0.38662991040661615,1.0,2.9535015616041545e-06
1,0.38689655172413795,1.0,2.974677189515891e-06
1,0.38716356107660455,1.0,2.9797765685945324e-06
1,0.38743093922651933,1.0,3.002884940997661e-06
1,0.3876986869384934,1.0,3.0197673468534117e-06
1,0.3879668049792531,1.0,3.0208771061095433e-06
1,0.38823529411764707,1.0,3.0383595676861606e-06
1,0.38850415512465375,1.0,3.0414965102957994e-06
1,0.3887733887733888,1.0,3.0743955932479733e-06
1,0.38904299583911234,1.0,3.0913446392878525e-06
1,0.3893129770992366,1.0,3.094891261282597e-06
1,0.38958333333333334,1.0,3.105946859212087e-06
1,0.3898540653231411,1.0,3.1072142180298187e-06
1,0.390125173852573,1.0,3.112880952094823e-06
1,0.3903966597077244,1.0,3.115873707171017e-06
1,0.3906685236768802,1.0,3.1503160857188946e-06
1,0.3909407665505226,1.0,3.15417220319532e-06
1,0.3912133891213389,1.0,3.1551573290230838e-06
1,0.39148639218422887,1.0,3.1682887276786056e-06
1,0.39175977653631283,1.0,3.1821415477649534e-06
1,0.3920335429769392,1.0,3.188717341471412e-06
1,0.3923076923076923,1.0,3.19251883830865e-06
1,0.3925822253324003,1.0,3.1975406208951362e-06
1,0.39285714285714285,1.0,3.220021734216387e-06
1,0.3931324456902593,1.0,3.2225146509191257e-06
1,0.39340813464235624,1.0,3.2423116650633404e-06
1,0.3936842105263158,1.0,3.245457750787709e-06
1,0.39396067415730335,1.0,3.2465064684036624e-06
1,0.3942375263527758,1.0,3.247067494044741e-06
1,0.39451476793248946,1.0,3.276256956534358e-06
1,0.3947923997185081,1.0,3.281871963149874e-06
