FBtr0077434.2	8	
FBtr0290071.2	8	
FBtr0077434.3	15	
FBtr0290071.3	15	
FBtr0077435.1	35598	
FBtr0077435	35598	
FBtr0077435.2	10	
FBtr0304637.1	682	
FBtr0304637	682	
FBtr0304637.2	9	
FBtr0112368.1	343	
FBtr0112369.1	343	
FBtr0112370.1	343	
FBtr0112368	343	
FBtr0112369	343	
FBtr0112370	343	
FBtr0112368.2	17	
FBtr0112369.2	17	
FBtr0112368.3	136	
FBtr0112369.3	136	
FBtr0112370.2	136	
FBtr0112371.1	1403	
FBtr0112371	1403	
FBtr0112368.4	6	
FBtr0112369.4	6	
FBtr0112370.3	6	
FBtr0112371.2	6	
FBtr0112368.5	4	
FBtr0112369.5	4	
FBtr0112370.4	4	
FBtr0112371.3	4	
FBtr0304638.1	1368	
FBtr0304638	1368	
FBtr0304638.2	28	
FBtr0304638.3	2	
FBtr0331435.1	3551	
FBtr0331435	3551	
FBtr0331434.1	23821	
FBtr0331434	23821	
FBtr0077438	23821	
FBtr0077438.1	23821	
FBtr0331434.2	23821	
FBtr0331435.2	23821	
FBtr0077439.1	42115	
FBtr0077439	42115	
FBtr0077439.2	4124	
FBtr0077439.3	3	
FBtr0077439.4	59	
FBtr0077440.1	777	
FBtr0077440	777	
FBtr0077440.2	573	
FBtr0077440.3	3	
FBtr0345632.1	743	
FBtr0345632	743	
FBtr0077441.1	21264	
FBtr0077441	21264	
FBtr0077441.2	88	
FBtr0345632.2	88	
FBtr0077442.1	3904	
FBtr0077442	3904	
FBtr0077442.2	155	
FBtr0077443.1	2926	
FBtr0077443	2926	
FBtr0077443.2	5	
FBtr0077443.3	64	
FBtr0110769.1	3921	
FBtr0346457.1	3921	
FBtr0110769	3921	
FBtr0346457	3921	
FBtr0110769.2	12	
FBtr0346457.2	12	
FBtr0300354.1	812	
FBtr0300354	812	
FBtr0300354.2	48	
FBtr0332006.1	281	
FBtr0332006	281	
FBtr0332006.2	3	
FBtr0332006.3	1	
FBtr0100560.1	14372	
FBtr0100560	14372	
FBtr0077376.1	14372	
FBtr0077376	14372	
FBtr0077376.2	3	
FBtr0100560.2	3	
FBtr0077376.3	2	
FBtr0077377.1	764	
FBtr0343222.1	764	
FBtr0077377	764	
FBtr0343222	764	
FBtr0077377.2	8	
FBtr0343222.2	8	
FBtr0077377.3	15	
FBtr0343222.3	15	
FBtr0077378	99999	
FBtr0077378.1	99999	
FBtr0112561.1	14287	
FBtr0329978.1	14287	
FBtr0112561	14287	
FBtr0329978	14287	
FBtr0112561.2	3	
FBtr0329978.2	3	
FBtr0112561.3	5	
FBtr0329978.3	5	
FBtr0112561.4	4	
FBtr0329978.4	4	
FBtr0112561.5	10	
FBtr0329978.5	10	
FBtr0112561.6	7	
FBtr0329978.6	7	
FBtr0300851	3822	
FBtr0300851.1	3822	
FBtr0332499.1	3822	
FBtr0332499	3822	
FBtr0332499.2	3	
FBtr0077382.1	1121	
FBtr0077382	1121	
FBtr0077381.1	2552	
FBtr0077381	2552	
FBtr0077381.2	2552	
FBtr0077382.2	2552	
FBtr0077381.3	4	
FBtr0077382.3	4	
FBtr0077381.4	10	
FBtr0077382.4	10	
FBtr0077382.5	4	
FBtr0077381.5	4	
FBtr0077383.1	22967	
FBtr0077383	22967	
FBtr0077383.2	6	
FBtr0077383.3	22	
FBtr0077383.4	5	
FBtr0077384.1	77880	
FBtr0336962.1	77880	
FBtr0077384	77880	
FBtr0336962	77880	
FBtr0077384.2	8	
FBtr0336962.2	8	
FBtr0077384.3	27	
FBtr0336962.3	27	
FBtr0077384.4	22	
FBtr0336962.4	22	
FBtr0077384.5	44	
FBtr0336962.5	44	
FBtr0077385.1	22793	
FBtr0300756.1	22793	
FBtr0077385	22793	
FBtr0300756	22793	
FBtr0332476.1	404	
FBtr0332476	404	
FBtr0077385.2	109	
FBtr0300756.2	109	
FBtr0332476.2	109	
FBtr0077385.3	5	
FBtr0300756.3	5	
FBtr0332476.3	5	
FBtr0077385.4	14	
FBtr0300756.4	14	
FBtr0332476.4	14	
FBtr0077385.5	34	
FBtr0300756.5	34	
FBtr0332476.5	34	
FBtr0300756.6	11	
FBtr0077385.6	11	
FBtr0332476.6	11	
FBtr0300756.7	60	
FBtr0077386	22556	
FBtr0077386.1	22556	
FBtr0077387.1	3942	
FBtr0077387	3942	
FBtr0077387.2	76	
FBtr0077387.3	6	
FBtr0077388.1	33334	
FBtr0100301.1	33334	
FBtr0304909.1	33334	
FBtr0304910.1	33334	
FBtr0336831.1	33334	
FBtr0077388	33334	
FBtr0100301	33334	
FBtr0304909	33334	
FBtr0304910	33334	
FBtr0336831	33334	
FBtr0304909.2	20	
FBtr0304910.2	20	
FBtr0336831.2	20	
FBtr0077388.2	20	
FBtr0100301.2	20	
FBtr0077388.3	24	
FBtr0100301.3	24	
FBtr0304909.3	24	
FBtr0304910.3	24	
FBtr0336831.3	24	
FBtr0077388.4	5	
FBtr0100301.4	5	
FBtr0304909.4	5	
FBtr0304910.4	5	
FBtr0336831.4	5	
FBtr0077388.5	8	
FBtr0100301.5	8	
FBtr0304909.5	8	
FBtr0304910.5	8	
FBtr0336831.5	8	
FBtr0077388.6	4	
FBtr0100301.6	4	
FBtr0304909.6	4	
FBtr0304910.6	4	
FBtr0336831.6	4	
FBtr0077388.7	5	
FBtr0100301.7	5	
FBtr0304909.7	5	
FBtr0304910.7	5	
FBtr0336831.7	5	
FBtr0077388.8	7	
FBtr0100301.8	7	
FBtr0304909.8	7	
FBtr0304910.8	7	
FBtr0336831.8	7	
FBtr0077388.9	40	
FBtr0100301.9	40	
FBtr0304909.9	40	
FBtr0304910.9	40	
FBtr0336831.9	40	
FBtr0077388.10	7	
FBtr0100301.10	7	
FBtr0304909.10	7	
FBtr0304910.10	7	
FBtr0336831.10	7	
FBtr0077388.11	7	
FBtr0100301.11	7	
FBtr0304909.11	7	
FBtr0304910.11	7	
FBtr0336831.11	7	
FBtr0077388.12	4	
FBtr0100301.12	2	
FBtr0304909.12	2	
FBtr0304910.12	2	
FBtr0336831.12	2	
FBtr0077388.13	7	
FBtr0100301.13	7	
FBtr0304909.13	7	
FBtr0336831.13	7	
FBtr0304910.13	7	
FBtr0304909.14	4	
FBtr0077388.14	18	
FBtr0100301.14	18	
FBtr0304909.15	18	
FBtr0336831.14	18	
FBtr0077389.1	19731	
FBtr0077389	19731	
FBtr0077389.2	43	
FBtr0077389.3	26	
FBtr0077390.1	866	
FBtr0077390	866	
FBtr0077390.2	3	
FBtr0077391.1	99999	
FBtr0336832.1	99999	
FBtr0336832	99999	
FBtr0077391	99999	
FBtr0077391.2	106	
FBtr0336832.2	106	
FBtr0077391.3	41	
FBtr0336832.3	41	
FBtr0077391.4	47	
FBtr0336832.4	47	
FBtr0077391.5	88	
FBtr0336832.5	88	
FBtr0077391.6	558	
FBtr0336832.6	558	
FBtr0336832.7	120	
FBtr0077391.7	120	
FBtr0077393.1	6990	
FBtr0077393	6990	
FBtr0077393.2	166	
FBtr0078990.1	102	
FBtr0078990	102	
FBtr0078990.2	2	
FBtr0078990.3	2	
FBtr0078990.4	4	
FBtr0078990.5	3	
FBtr0078991.1	49102	
FBtr0330714.1	49102	
FBtr0078991	49102	
FBtr0330714	49102	
FBtr0078991.2	140	
FBtr0330714.2	140	
FBtr0078991.3	26	
FBtr0330714.3	26	
FBtr0330714.4	102	
FBtr0078991.4	102	
FBtr0330714.5	72	
FBti0019123-RA.1.	14	
FBti0019123-RA.FlyBase.	14	
FBtr0078992.1	44105	
FBtr0078992	44105	
FBtr0078992.2	7	
FBtr0078992.3	35	
FBtr0078992.4	12	
FBtr0078992.5	4	
FBtr0078992.6	35	
FBtr0078992.7	5	
FBtr0110838.1	416	
FBtr0110838	416	
FBtr0110838.2	3	
FBtr0110838.3	1	
FBtr0110838.4	2	
FBtr0110838.5	3	
FBtr0110838.6	5	
FBtr0110838.7	3	
FBtr0110838.8	3	
FBtr0110838.9	4	
FBtr0110838.10	2	
FBtr0110838.11	5	
FBtr0110839.1	4849	
FBtr0110839	4849	
FBtr0110839.2	16	
FBtr0078994.1	33877	
FBtr0078994	33877	
FBtr0078994.2	1653	
FBtr0078995	15229	
FBtr0078995.1	15229	
FBtr0078996.1	9772	
FBtr0331227.1	9772	
FBtr0078996	9772	
FBtr0331227	9772	
FBtr0078996.2	49	
FBtr0331227.2	49	
FBtr0078996.3	16	
FBtr0331227.3	16	
FBtr0078997.1	11374	
FBtr0078997	11374	
FBtr0078997.2	115	
FBtr0290010.1	65464	
FBtr0329974.1	65464	
FBtr0329975.1	65464	
FBtr0329976.1	65464	
FBtr0329977.1	65464	
FBtr0290010	65464	
FBtr0329976	65464	
FBtr0329977	65464	
FBtr0329974	65464	
FBtr0329975	65464	
FBtr0290010.2	24	
FBtr0329974.2	24	
FBtr0329975.2	24	
FBtr0329976.2	24	
FBtr0329977.2	24	
FBtr0290010.3	86	
FBtr0329974.3	86	
FBtr0329975.3	86	
FBtr0329976.3	86	
FBtr0329977.3	86	
FBtr0290010.4	4	
FBtr0329974.4	4	
FBtr0329975.4	4	
FBtr0329976.4	4	
FBtr0329977.4	4	
FBtr0329977.5	1	
FBtr0290010.5	11	
FBtr0329974.5	11	
FBtr0329975.5	11	
FBtr0329976.5	11	
FBtr0329977.6	11	
FBtr0290010.6	3	
FBtr0329974.6	3	
FBtr0329975.6	3	
FBtr0329976.6	3	
FBtr0329977.7	3	
FBtr0329974.7	16	
FBtr0290010.7	16	
FBtr0329975.7	16	
FBtr0329976.7	16	
FBtr0329977.8	16	
FBtr0290010.8	6	
FBtr0329974.8	6	
FBtr0329975.8	6	
FBtr0329976.8	6	
FBtr0329977.9	6	
FBtr0290010.9	10	
FBtr0329974.9	10	
FBtr0329975.9	10	
FBtr0329976.9	10	
FBtr0329977.10	10	
FBtr0290010.10	4	
FBtr0329974.10	4	
FBtr0329975.10	4	
FBtr0329976.10	4	
FBtr0329977.11	4	
FBtr0290010.11	10	
FBtr0329974.11	10	
FBtr0329975.11	10	
FBtr0329976.11	10	
FBtr0290010.12	7	
FBtr0329974.12	7	
FBtr0329975.12	7	
FBtr0329976.12	7	
FBtr0329977.12	7	
FBtr0290010.13	18	
FBtr0329974.13	18	
FBtr0329975.13	18	
FBtr0329976.13	18	
FBtr0329977.13	18	
FBtr0290010.14	18	
FBtr0329974.14	18	
FBtr0329975.14	18	
FBtr0329976.14	18	
FBtr0329977.14	18	
FBtr0290010.15	11	
FBtr0329974.15	11	
FBtr0329975.15	11	
FBtr0329976.15	11	
FBtr0329977.15	11	
FBtr0290010.16	15	
FBtr0329974.16	15	
FBtr0329975.16	15	
FBtr0329976.16	15	
FBtr0329977.16	15	
FBtr0329976.17	6	
FBtr0290010.17	9	
FBtr0329976.18	9	
FBtr0329977.17	9	
FBtr0329974.17	9	
FBtr0329975.17	9	
FBtr0332412.1	1244	
FBtr0332412	1244	
FBtr0332411.1	99999	
FBtr0079000.1	99999	
FBtr0079000	99999	
FBtr0332411	99999	
FBtr0332411.2	99999	
FBtr0079000.2	673	
FBtr0332411.3	673	
FBtr0332412.2	673	
FBtr0079002.1	12907	
FBtr0079003.1	12907	
FBtr0079003	12907	
FBtr0079002	12907	
FBtr0079001.1	12907	
FBtr0079001	12907	
FBtr0079001.2	63	
FBtr0079002.2	63	
FBtr0079003.2	63	
FBtr0079001.3	310	
FBtr0079002.3	310	
FBtr0079003.3	310	
FBtr0079001.4	175	
FBtr0079002.4	175	
FBtr0079003.4	175	
FBtr0079001.5	352	
FBtr0079002.5	352	
FBtr0079003.5	352	
FBtr0079001.6	69	
FBtr0079002.6	69	
FBtr0079003.6	69	
FBtr0079001.7	302	
FBtr0079002.7	302	
FBtr0079003.7	302	
FBtr0079001.8	45	
FBtr0079002.8	45	
FBtr0079003.8	45	
FBtr0079001.9	208	
FBtr0079003.9	208	
FBtr0079002.9	208	
FBtr0079005.1	67239	
FBtr0110984.1	67239	
FBtr0079005	67239	
FBtr0110984	67239	
FBtr0346510	67239	
FBtr0346510.1	67239	
FBtr0079004.1	67239	
FBtr0110983.1	67239	
FBtr0079004	67239	
FBtr0110983	67239	
FBtr0333534.1	24684	
FBtr0333535.1	24684	
FBtr0333534	24684	
FBtr0333535	24684	
FBtr0079004.2	22	
FBtr0110983.2	22	
FBtr0333534.2	22	
FBtr0333535.2	22	
FBtr0079005.2	22	
FBtr0110984.2	22	
FBtr0079004.3	15	
FBtr0110983.3	15	
FBtr0333534.3	15	
FBtr0100048.1	16713	
FBtr0100049.1	16713	
FBtr0334119.1	16713	
FBtr0334121.1	16713	
FBtr0334123.1	16713	
FBtr0334124.1	16713	
FBtr0334125.1	16713	
FBtr0334127.1	16713	
FBtr0100048	16713	
FBtr0100049	16713	
FBtr0334119	16713	
FBtr0334121	16713	
FBtr0334123	16713	
FBtr0334124	16713	
FBtr0334125	16713	
FBtr0334127	16713	
FBtr0100049.2	241	
FBtr0334121.2	241	
FBtr0334124.2	241	
FBtr0100050.1	13511	
FBtr0334122.1	13511	
FBtr0334128.1	13511	
FBtr0100050	13511	
FBtr0334122	13511	
FBtr0334128	13511	
FBtr0100048.2	50	
FBtr0334123.2	50	
FBtr0334127.2	50	
FBtr0334120.1	45400	
FBtr0334126.1	45400	
FBtr0334120	45400	
FBtr0334126	45400	
FBtr0100048.3	1951	
FBtr0100049.3	1951	
FBtr0100050.2	1951	
FBtr0334119.2	1951	
FBtr0334120.2	1951	
FBtr0334121.3	1951	
FBtr0334122.2	1951	
FBtr0334123.3	1951	
FBtr0334124.3	1951	
FBtr0334125.2	1951	
FBtr0334126.2	1951	
FBtr0334127.3	1951	
FBtr0334128.2	1951	
FBtr0100048.4	34	
FBtr0100049.4	34	
FBtr0100050.3	34	
FBtr0334119.3	34	
FBtr0334120.3	34	
FBtr0334121.4	34	
FBtr0334122.3	34	
FBtr0334123.4	34	
FBtr0334124.4	34	
FBtr0334125.3	34	
FBtr0334126.3	34	
FBtr0334127.4	34	
FBtr0334128.3	34	
FBtr0100048.5	107	
FBtr0100049.5	107	
FBtr0100050.4	107	
FBtr0334119.4	107	
FBtr0334120.4	107	
FBtr0334121.5	107	
FBtr0334122.4	107	
FBtr0334123.5	107	
FBtr0334124.5	107	
FBtr0334125.4	107	
FBtr0334126.4	107	
FBtr0334127.5	107	
FBtr0334128.4	107	
FBtr0100048.6	157	
FBtr0100049.6	157	
FBtr0100050.5	157	
FBtr0334119.5	157	
FBtr0334120.5	157	
FBtr0334121.6	157	
FBtr0334122.5	157	
FBtr0334123.6	157	
FBtr0334124.6	157	
FBtr0334125.5	157	
FBtr0334126.5	157	
FBtr0334127.6	157	
FBtr0334128.5	157	
FBtr0079009.1	21346	
FBtr0079009	21346	
FBtr0079009.2	18	
FBtr0079009.3	36	
FBtr0079010.1	24745	
FBtr0079010	24745	
FBtr0333536.1	99999	
FBtr0333537.1	99999	
FBtr0333537	99999	
FBtr0333536	99999	
FBtr0079010.2	285	
FBtr0333537.2	285	
FBtr0333536.2	285	
FBtr0079012.1	1961	
FBtr0100259.1	1961	
FBtr0100260.1	1961	
FBtr0100260	1961	
FBtr0079012	1961	
FBtr0100259	1961	
FBtr0079012.2	3	
FBtr0100259.2	3	
FBtr0100260.2	3	
FBtr0332212.1	13698	
FBtr0332215.1	13698	
FBtr0332212	13698	
FBtr0332215	13698	
FBtr0079013.1	17873	
FBtr0100263.1	17873	
FBtr0302569.1	17873	
FBtr0302569	17873	
FBtr0079013	17873	
FBtr0100263	17873	
FBtr0332214.1	487	
FBtr0339792.1	487	
FBtr0332213.1	487	
FBtr0339791.1	487	
FBtr0332213	487	
FBtr0339791	487	
FBtr0332214	487	
FBtr0339792	487	
FBtr0079012.3	62	
FBtr0079013.2	62	
FBtr0100259.3	62	
FBtr0100260.3	62	
FBtr0100263.2	62	
FBtr0302569.2	62	
FBtr0332212.2	62	
FBtr0332213.2	62	
FBtr0332214.2	62	
FBtr0332215.2	62	
FBtr0339791.2	62	
FBtr0339792.2	62	
FBtr0079012.4	11	
FBtr0079013.3	11	
FBtr0100259.4	11	
FBtr0100260.4	11	
FBtr0100263.3	11	
FBtr0302569.3	11	
FBtr0332212.3	11	
FBtr0332213.3	11	
FBtr0332214.3	11	
FBtr0332215.3	11	
FBtr0339791.3	11	
FBtr0339792.3	11	
FBtr0079012.5	127	
FBtr0079013.4	127	
FBtr0100259.5	127	
FBtr0100260.5	127	
FBtr0100263.4	127	
FBtr0332212.4	127	
FBtr0332213.4	127	
FBtr0332214.4	127	
FBtr0332215.4	127	
FBtr0339791.4	127	
FBtr0339792.4	127	
FBtr0302569.4	127	
FBtr0304261	6	
FBtr0304261.1	6	
FBtr0304262.1.	6	
FBtr0304262.FlyBase.	6	
FBtr0304263.1.	6	
FBtr0304263.FlyBase.	6	
FBtr0079012.6	71	
FBtr0079013.5	71	
FBtr0100260.6	71	
FBtr0332212.5	71	
FBtr0332213.5	71	
FBtr0332214.5	71	
FBtr0332213.6	7	
FBtr0332214.6	7	
FBtr0339791.5	7	
FBtr0339792.5	7	
FBtr0100260.7	7	
FBtr0079012.7	7	
FBtr0079013.6	7	
FBtr0100259.6	7	
FBtr0100263.5	7	
FBtr0332212.6	7	
FBtr0332215.5	7	
FBtr0332213.7	7	
FBtr0339791.6	7	
FBtr0332214.7	7	
FBtr0339792.6	7	
FBtr0302570.1	99999	
FBtr0302570	99999	
FBtr0079016.1	99999	
FBtr0079017.1	99999	
FBtr0079016	99999	
FBtr0079017	99999	
FBtr0079016.2	99999	
FBtr0302570.2	99999	
FBtr0079016.3	1640	
FBtr0079017.2	1640	
FBtr0302570.3	1640	
FBtr0079016.4	204	
FBtr0079017.3	204	
FBtr0302570.4	204	
FBtr0329981	43847	
FBtr0329981.1	43847	
FBtr0079018	43847	
FBtr0079018.1	43847	
FBtr0079019.1	213	
FBtr0079019	213	
FBtr0329982.1	6991	
FBtr0329983.1	6991	
FBtr0329982	6991	
FBtr0329983	6991	
FBtr0329982.2	65	
FBtr0079019.2	65	
FBtr0329983.2	65	
FBtr0079019.3	24	
FBtr0329982.3	24	
FBtr0329983.3	24	
FBtr0079019.4	129	
FBtr0329982.4	129	
FBtr0329983.4	129	
FBtr0079019.5	98	
FBtr0329982.5	98	
FBtr0329983.5	98	
FBtr0303388.1	53315	
FBtr0303389.1	53315	
FBtr0332403.1	53315	
FBtr0332404.1	53315	
FBtr0303389	53315	
FBtr0332403	53315	
FBtr0332404	53315	
FBtr0303388	53315	
FBtr0303388.2	4	
FBtr0303389.2	4	
FBtr0332403.2	4	
FBtr0332404.2	4	
FBtr0303385.1	99999	
FBtr0332405.1	99999	
FBtr0303385	99999	
FBtr0332405	99999	
FBtr0303383.1	98	
FBtr0303383	98	
FBtr0303383.2	5	
FBtr0303385.2	5	
FBtr0303388.3	5	
FBtr0303389.3	5	
FBtr0332403.3	5	
FBtr0332404.3	5	
FBtr0332405.2	5	
FBti0063078-RA.1.	4	
FBti0063078-RA.FlyBase.	4	
FBtr0303383.3	5	
FBtr0303385.3	5	
FBtr0303388.4	5	
FBtr0303389.4	5	
FBtr0332403.4	5	
FBtr0332404.4	5	
FBtr0332405.3	5	
FBtr0332403.5	6	
FBtr0303383.4	59	
FBtr0303385.4	59	
FBtr0303388.5	59	
FBtr0303389.5	59	
FBtr0332403.6	59	
FBtr0332404.5	59	
FBtr0332405.4	59	
FBtr0303383.5	5	
FBtr0303385.5	5	
FBtr0303388.6	5	
FBtr0303389.6	5	
FBtr0332403.7	5	
FBtr0332404.6	5	
FBtr0332405.5	5	
FBtr0303383.6	15	
FBtr0303385.6	15	
FBtr0303388.7	15	
FBtr0303389.7	15	
FBtr0332403.8	15	
FBtr0332404.7	15	
FBtr0332405.6	15	
FBtr0332403.9	18	
FBtr0303383.7	18	
FBtr0303385.7	18	
FBtr0303388.8	18	
FBtr0303389.8	18	
FBtr0332404.8	18	
FBtr0332405.7	18	
FBtr0303383.8	18	
FBtr0303385.8	18	
FBtr0303388.9	18	
FBtr0303389.9	18	
FBtr0332403.10	18	
FBtr0332404.9	18	
FBtr0332405.8	18	
FBtr0303383.9	58	
FBtr0303385.9	58	
FBtr0303388.10	58	
FBtr0303389.10	58	
FBtr0332403.11	58	
FBtr0332404.10	58	
FBtr0332405.9	58	
FBtr0303383.10	4	
FBtr0303385.10	4	
FBtr0303388.11	4	
FBtr0303389.11	4	
FBtr0332405.10	4	
FBtr0303383.11	4	
FBtr0303385.11	4	
FBtr0303388.12	4	
FBtr0303389.12	4	
FBtr0332403.12	4	
FBtr0332404.11	4	
FBtr0332405.11	4	
FBtr0303383.12	5	
FBtr0303385.12	5	
FBtr0303388.13	5	
FBtr0303389.13	5	
FBtr0332403.13	5	
FBtr0332404.12	5	
FBtr0332405.12	5	
FBtr0303386.1	24211	
FBtr0303386	24211	
FBtr0303383.13	66	
FBtr0303385.13	66	
FBtr0303386.2	66	
FBtr0303388.14	66	
FBtr0303389.14	66	
FBtr0332403.14	66	
FBtr0332404.13	66	
FBtr0332405.13	66	
FBtr0303383.14	165	
FBtr0303385.14	165	
FBtr0303386.3	165	
FBtr0303388.15	165	
FBtr0303389.15	165	
FBtr0332403.15	165	
FBtr0332404.14	165	
FBtr0332405.14	165	
FBtr0303384.1	11964	
FBtr0303387.1	11964	
FBtr0332406.1	11964	
FBtr0303384	11964	
FBtr0332406	11964	
FBtr0303387	11964	
FBtr0303384.2	12	
FBtr0303387.2	12	
FBtr0332406.2	12	
FBtr0303383.15	269	
FBtr0303384.3	269	
FBtr0303385.15	269	
FBtr0303386.4	269	
FBtr0303387.3	269	
FBtr0303388.16	269	
FBtr0303389.16	269	
FBtr0332403.16	269	
FBtr0332404.15	269	
FBtr0332405.15	269	
FBtr0332406.3	269	
FBtr0303383.16	17	
FBtr0303384.4	17	
FBtr0303385.16	17	
FBtr0303386.5	17	
FBtr0303387.4	17	
FBtr0303388.17	17	
FBtr0303389.17	17	
FBtr0332403.17	17	
FBtr0332404.16	17	
FBtr0332405.16	17	
FBtr0332406.4	17	
FBtr0303383.17	202	
FBtr0303384.5	202	
FBtr0303385.17	202	
FBtr0303386.6	202	
FBtr0303387.5	202	
FBtr0303388.18	202	
FBtr0303389.18	202	
FBtr0332403.18	202	
FBtr0332404.17	202	
FBtr0332405.17	202	
FBtr0332406.5	202	
FBtr0303383.18	15	
FBtr0303386.7	15	
FBtr0332406.6	32	
FBtr0303387.6	32	
FBtr0303384.6	32	
FBtr0303385.18	9	
FBtr0303387.7	9	
FBtr0303388.19	9	
FBtr0303389.19	9	
FBtr0332403.19	9	
FBtr0332404.18	9	
FBtr0332406.7	9	
FBtr0113537	10	
FBtr0113537.1	10	
FBtr0303385.19	91	
FBtr0303387.8	91	
FBtr0303388.20	91	
FBtr0303389.20	91	
FBtr0332403.20	91	
FBtr0332404.19	91	
FBtr0332405.18	91	
FBtr0332406.8	91	
FBtr0303385.20	61	
FBtr0303387.9	61	
FBtr0303388.21	61	
FBtr0303389.21	61	
FBtr0332403.21	61	
FBtr0332404.20	61	
FBtr0332405.19	61	
FBtr0332406.9	61	
FBtr0303385.21	150	
FBtr0303387.10	150	
FBtr0303388.22	150	
FBtr0303389.22	150	
FBtr0332403.22	150	
FBtr0332404.21	150	
FBtr0332405.20	150	
FBtr0332406.10	150	
FBtr0303385.22	6	
FBtr0303387.11	6	
FBtr0303388.23	6	
FBtr0303389.23	6	
FBtr0332403.23	6	
FBtr0332404.22	6	
FBtr0332405.21	6	
FBtr0332406.11	6	
FBtr0303385.23	6	
FBtr0303387.12	6	
FBtr0303388.24	6	
FBtr0303389.24	6	
FBtr0332403.24	6	
FBtr0332404.23	6	
FBtr0332405.22	6	
FBtr0332406.12	6	
FBtr0113538	33	
FBtr0113538.1	33	
FBtr0303389.25	82	
FBtr0332403.25	82	
FBtr0303385.24	66	
FBtr0303387.13	66	
FBtr0303388.25	66	
FBtr0303389.26	66	
FBtr0332403.26	66	
FBtr0332404.24	66	
FBtr0332405.23	66	
FBtr0332406.13	66	
FBtr0303385.25	78	
FBtr0303387.14	78	
FBtr0303388.26	78	
FBtr0303389.27	78	
FBtr0332403.27	78	
FBtr0332404.25	78	
FBtr0332405.24	78	
FBtr0332406.14	78	
FBtr0303385.26	33	
FBtr0303387.15	33	
FBtr0303388.27	33	
FBtr0303389.28	33	
FBtr0332403.28	33	
FBtr0332404.26	33	
FBtr0332405.25	33	
FBtr0332406.15	33	
FBtr0303389.29	342	
FBtr0332403.29	342	
FBtr0332404.27	342	
FBtr0332406.16	342	
FBtr0303385.27	342	
FBtr0303387.16	342	
FBtr0303388.28	342	
FBtr0332405.26	342	
FBtr0079061.1	1630	
FBtr0079061	1630	
FBtr0079061.2	6	
FBtr0079061.3	3	
FBtr0079061.4	6	
FBtr0079061.5	5	
FBtr0079061.6	5	
FBtr0079062.1	8542	
FBtr0079062	8542	
FBtr0079062.2	8	
FBtr0079062.3	4	
FBtr0079062.4	19	
FBtr0079062.5	14	
FBtr0079062.6	3	
FBtr0342931.1	87	
FBtr0342931	87	
FBtr0346458.1	5	
FBtr0346458	5	
FBtr0079063.1	25660	
FBtr0079063	25660	
FBtr0079063.2	95	
FBtr0342931.2	95	
FBtr0346458.2	95	
FBtr0079063.3	60	
FBtr0342931.3	60	
FBtr0346458.3	60	
FBtr0079064	49	
FBtr0079064.1	49	
FBtr0303308	20894	
FBtr0303308.1	20894	
FBtr0079066.1	14126	
FBtr0079066	14126	
FBtr0079066.2	22	
FBtr0079066.3	25	
FBtr0079066.4	19	
FBtr0079066.5	21	
FBtr0300456.1	775	
FBtr0300456	775	
FBtr0300456.2	9	
FBtr0300456.3	13	
FBtr0300456.4	2	
FBtr0300456.5	20	
FBtr0079068.1	48443	
FBtr0079068	48443	
FBtr0079068.2	13	
FBtr0079068.3	5	
FBtr0079068.4	6	
FBtr0079068.5	8	
FBtr0346455.1	29	
FBtr0346455	29	
FBtr0079069.1	99999	
FBtr0342934.1	99999	
FBtr0079069	99999	
FBtr0342934	99999	
FBtr0079069.2	245	
FBtr0342934.2	245	
FBtr0346455.2	245	
FBtr0079069.3	57	
FBtr0346455.3	57	
FBtr0342934.3	57	
FBtr0342936.1	3993	
FBtr0342936	3993	
FBtr0079070.1	65	
FBtr0079070	65	
FBtr0079071.1	99999	
FBtr0300020.1	99999	
FBtr0346579.1	99999	
FBtr0300020	99999	
FBtr0079071	99999	
FBtr0346579	99999	
FBtr0079070.2	217	
FBtr0079071.2	217	
FBtr0300020.2	217	
FBtr0342936.2	217	
FBtr0346579.2	217	
FBtr0300020.3	19	
FBtr0079070.3	19	
FBtr0079071.3	19	
FBtr0342936.3	19	
FBtr0346579.3	19	
FBtr0079072.1	58599	
FBtr0307035.1	58599	
FBtr0079072	58599	
FBtr0307035	58599	
FBtr0307034.1	58599	
FBtr0307034	58599	
FBtr0079072.2	18	
FBtr0307034.2	18	
FBtr0307035.2	18	
FBtr0079072.3	190	
FBtr0307034.3	190	
FBtr0307035.3	190	
FBtr0079073.1	2075	
FBtr0307036.1	2075	
FBtr0307036	2075	
FBtr0079073	2075	
FBtr0307036.2	10	
FBtr0079073.2	10	
FBtr0300012.1	807	
FBtr0304843.1	807	
FBtr0343224.1	807	
FBtr0347408.1	807	
FBtr0347409.1	807	
FBtr0304843	807	
FBtr0300012	807	
FBtr0343224	807	
FBtr0347408	807	
FBtr0347409	807	
FBtr0300012.2	4	
FBtr0304843.2	4	
FBtr0343224.2	4	
FBtr0347408.2	4	
FBtr0347409.2	4	
FBtr0300012.3	3	
FBtr0304843.3	3	
FBtr0343224.3	3	
FBtr0347408.3	3	
FBtr0347409.3	3	
FBtr0300012.4	1	
FBtr0304843.4	1	
FBtr0343224.4	1	
FBtr0347408.4	1	
FBtr0347409.4	1	
FBtr0300012.5	3	
