"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"TCONS_00014436",0.176348299672557,0.204598270008452,1.82813237264664,22.3391823270133,1,2.99310449568692,4.46783646540265,0.494784230161677,3.97305223524098,6.07035780019306,6.07035780019306
"TCONS_00005862",0.176402682528835,0.204609088470865,1.82767269598506,28.3637896949415,1,3.98244744613006,5.6727579389883,1.35268200182172,4.32007593716658,4.1768190335017,4.32007593716658
"TCONS_00048826",0.177340024823598,0.205643782615924,1.81977530764885,46.5202459706888,1,1.87914348499823,9.30404919413777,0.475129589598598,8.82891960453917,5.7753397199783,8.82891960453917
"TCONS_00005604",0.177825809714848,0.206154455428931,1.81570135236923,2.22292234287252,1,4.84440783059771,0.444584468574505,2.1395254963703,-1.6949410277958,2.05398257164197,2.05398257164197
"TCONS_00047570",0.178686851893817,0.207099794397607,1.80851183937293,2.51082540688578,1,5.41144449966084,0.502165081377156,0.815949885176468,-0.313784803799313,1.05017026406911,1.05017026406911
"TCONS_00020400",0.17885579123772,0.207242701712295,1.80710592885545,8.39843929248731,1,4.87086971801372,1.67968785849746,1.20320121462668,0.476486643870781,1.99864985769132,1.99864985769132
"TCONS_00003480",0.179269787123557,0.207669414114304,1.80366713927951,5.12239562318852,1,5.03141021726361,1.0244791246377,0.118064550427999,0.906414574209705,1.67211095276032,1.67211095276032
"TCONS_00009135",0.17948958075511,0.207817997503558,1.80184518692862,38.8294683852926,1,5.42309008963646,7.76589367705853,0.775043289083935,6.99085038797459,1.03549850139198,6.99085038797459
"TCONS_00063999",0.17947468482524,0.207817997503558,1.80196858342643,26.2192778804851,1,3.14428856980663,5.24385557609702,0.963629318978231,4.28022625711879,5.9053777952261,5.9053777952261
"TCONS_00007269",0.179662283503212,0.207964932293674,1.80041539713338,1.50486636363235,1,6.94111856288175,0.300973272726471,0.00886718954990536,0.292106083176565,0.298110478382092,0.298110478382092
"TCONS_00020273",0.180330651080071,0.208685394127065,1.79489698301575,4.88377844749177,1,6.2190886669245,0.976755689498354,0.971081369022191,0.00567432047616334,0.482423111737416,0.482423111737416
"TCONS_00045112",0.180781704423615,0.209154068735703,1.79118618884943,35.6861802156851,1,4.62625102562976,7.13723604313701,0.0551073887481301,7.08212865438888,2.50680818009259,7.08212865438888
"TCONS_00051966",0.180893311719797,0.209229885002444,1.79026965409111,23.0353957767072,1,3.05427895132943,4.60707915534144,2.87191787455505,1.73516128078639,6.00908840500401,6.00908840500401
"TCONS_00034617",0.181117489268699,0.2093825149616,1.78843065243587,2.27819640489714,1,5.47181027725976,0.455639280979428,0.0576946364592774,0.39794464452015,0.977104916299146,0.977104916299146
